shipment_id,order_id,vehicle_id,scheduled_delivery,actual_delivery,delivery_cost
2395,271,28,2023-03-04,2023-03-04,297.3210225021601
2396,4097,6,2023-06-04,2023-06-07,392.3151607024246
2397,2936,1,2023-04-05,2023-04-05,32.09079991887175
2398,781,86,2023-10-27,2023-10-26,62.05902436720259
2399,1961,83,2023-05-05,2023-05-05,193.0991842099103
2400,1849,63,2023-11-06,2023-11-08,51.528785644578775
2401,507,1,2023-01-30,2023-01-29,100.06549125372807
2402,4766,83,2023-06-24,2023-06-26,58.730508496043115
2403,1198,24,2023-06-24,2023-06-26,360.61562450074695
2404,2301,90,2023-09-10,2023-09-09,261.9201486750047
2405,3019,46,2023-11-04,2023-11-05,11.204108046562288
2406,3683,75,2023-11-15,2023-11-15,121.18320331149195
2407,2341,100,2023-06-26,2023-06-26,76.99105116740554
2408,1920,11,2023-07-17,2023-07-19,238.0818700705768
2409,4379,99,2023-02-08,2023-02-09,172.4338519919946
2410,2373,57,2023-05-28,2023-05-28,227.52956626039577
2411,969,79,2023-06-01,2023-06-02,105.94773733662653
2412,856,11,2023-12-10,2023-12-12,487.27712008719953
2413,3506,54,2023-12-31,2024-01-02,176.5908530996928
2414,2823,23,2023-12-04,2023-12-06,327.5702828109418
2415,3425,9,2023-03-06,2023-03-05,394.0392204522664
2416,1312,71,2023-02-14,2023-02-15,243.62714386169307
2417,451,53,2023-12-06,2023-12-05,400.60525181492415
2418,491,20,2023-03-09,2023-03-09,43.931262424845194
2419,933,51,2023-09-02,2023-09-05,343.0788044959817
2420,3620,4,2023-07-17,2023-07-19,319.9794349038096
2421,1676,43,2023-05-06,2023-05-06,84.07262189110384
2422,3984,16,2023-10-04,2023-10-05,297.0291203715135
2423,587,18,2023-07-13,2023-07-16,363.0262432202481
2424,4200,48,2023-08-01,2023-08-01,456.6912710965446
2425,687,11,2023-05-27,2023-05-27,307.074272726989
2426,1578,3,2023-01-21,2023-01-20,470.0902607721407
2427,2006,59,2023-06-22,2023-06-22,289.20081837957594
2428,4407,73,2023-12-23,2023-12-23,438.11372026213974
2429,600,27,2023-03-15,2023-03-16,224.30334000918276
2430,4911,85,2023-11-17,2023-11-20,427.2137852478654
2431,3113,79,2023-04-17,2023-04-17,485.74040624936225
2432,4386,92,2023-05-13,2023-05-12,250.53549090746296
2433,4537,26,2023-12-16,2023-12-18,212.23992502558434
2434,4671,10,2023-06-24,2023-06-24,460.4814499367663
2435,1143,6,2023-02-18,2023-02-17,391.6821852672661
2436,249,50,2023-06-30,2023-06-30,353.1613786496627
2437,3219,38,2023-04-05,2023-04-07,228.1070577669243
2438,1805,48,2023-02-02,2023-02-02,249.0473600455266
2439,2291,41,2023-06-26,2023-06-26,481.4956877814327
2440,2040,63,2023-07-07,2023-07-09,163.86752915287485
2441,3162,79,2023-08-29,2023-08-31,137.48707942052238
2442,3616,66,2023-05-31,2023-06-03,218.67163917626394
2443,1350,36,2023-10-23,2023-10-24,356.997319758892
2444,986,3,2023-06-07,2023-06-09,316.48240214335914
2445,2580,1,2023-07-31,2023-08-03,73.51079565018702
2446,4649,54,2023-06-17,2023-06-19,271.5776206934195
2447,2735,15,2023-03-15,2023-03-14,434.52032675321175
2448,1036,97,2023-08-18,2023-08-20,358.3713477192305
2449,1470,77,2023-04-29,2023-04-30,354.0551476230815
2450,3612,75,2023-04-21,2023-04-22,345.55926047186927
2451,2207,18,2023-02-07,2023-02-07,292.0087329597849
2452,2468,56,2023-12-03,2023-12-04,451.50683039532214
2453,1525,19,2023-04-11,2023-04-12,447.5599946214227
2454,3781,71,2023-12-20,2023-12-19,150.56850244288765
2455,2826,64,2023-10-18,2023-10-20,430.4050765174486
2456,1122,48,2023-03-01,2023-03-04,152.74029129800272
2457,426,59,2023-01-13,2023-01-13,122.78733848309314
2458,4340,18,2023-02-17,2023-02-18,231.8639402255064
2459,1180,100,2023-05-05,2023-05-05,227.90661428945333
2460,1279,89,2023-01-29,2023-02-01,352.37122211268917
2461,2210,41,2023-02-02,2023-02-04,249.23645322098216
2462,3648,2,2023-07-22,2023-07-22,209.42811011350665
2463,1800,86,2023-03-13,2023-03-16,218.90587000717227
2464,36,15,2023-02-04,2023-02-04,442.80761621110076
2465,1242,4,2023-01-26,2023-01-29,153.16718411934443
2466,2199,17,2023-07-18,2023-07-19,388.88506623132474
2467,4450,27,2023-04-15,2023-04-15,217.20120792140432
2468,3698,87,2023-10-23,2023-10-25,21.24107192477838
2469,4174,22,2023-12-20,2023-12-23,306.57349131018753
2470,4086,93,2023-11-23,2023-11-22,351.68281377370874
2471,3123,2,2023-06-21,2023-06-22,307.2289039157607
2472,2344,56,2023-11-03,2023-11-03,21.773150455375852
2473,3035,54,2023-05-24,2023-05-27,360.44422059232204
2474,426,15,2023-04-07,2023-04-07,138.15997410267215
2475,3028,98,2023-02-17,2023-02-20,465.9589434819147
2476,3066,7,2023-12-01,2023-11-30,47.94818567527671
2477,2719,38,2023-07-20,2023-07-19,242.84478730738536
2478,4347,92,2023-12-20,2023-12-19,275.0377500810458
2479,400,28,2023-09-26,2023-09-29,292.7677658429141
2480,293,37,2023-05-11,2023-05-10,40.013049230756664
2481,504,35,2023-05-04,2023-05-03,180.79976714236116
2482,3154,66,2023-06-24,2023-06-23,346.68075348923105
2483,2705,25,2023-09-25,2023-09-24,144.47582723479925
2484,1780,62,2023-06-08,2023-06-10,166.66220257140074
2485,4143,7,2023-04-11,2023-04-10,315.98804759375184
2486,99,14,2023-07-26,2023-07-29,466.3844792969746
2487,3125,37,2023-08-18,2023-08-17,248.65855024747185
2488,3693,71,2023-05-15,2023-05-14,54.69313726881615
2489,4983,5,2023-03-21,2023-03-23,397.2518134625973
2490,842,52,2023-11-07,2023-11-10,350.01827637694566
2491,1673,62,2023-12-26,2023-12-25,223.6064116341645
2492,875,47,2023-09-22,2023-09-24,217.9036960055439
2493,4239,55,2023-02-27,2023-02-26,288.68760868855014
2494,3851,50,2023-08-13,2023-08-14,293.779814769053
2495,4271,26,2023-12-06,2023-12-06,88.31736790219969
2496,538,61,2023-01-22,2023-01-23,433.77038481653557
2497,2727,69,2023-04-17,2023-04-18,102.8997432830622
2498,2921,83,2023-10-04,2023-10-03,298.15060191162655
2499,3457,42,2023-08-14,2023-08-14,277.2618426465435
2500,2023,47,2023-05-03,2023-05-03,293.46619383622306
2501,4861,99,2023-09-18,2023-09-18,148.3214454950314
2502,3178,52,2023-12-04,2023-12-04,56.189529965676655
2503,3949,43,2023-10-14,2023-10-13,42.6025594312439
2504,2706,70,2023-05-18,2023-05-20,219.6009258817581
2505,3973,78,2023-04-17,2023-04-16,409.24575387490074
2506,1659,1,2023-03-19,2023-03-22,177.0764700338929
2507,1291,60,2023-04-02,2023-04-04,379.43539543659864
2508,3523,76,2023-10-14,2023-10-14,134.97267019123834
2509,571,82,2023-07-09,2023-07-08,90.65719184851827
2510,1031,67,2023-07-09,2023-07-10,218.96986061470744
2511,1955,1,2023-10-06,2023-10-08,410.9103740253841
2512,63,69,2023-10-16,2023-10-18,71.2802061747054
2513,66,82,2023-08-22,2023-08-22,282.2292442162655
2514,1368,62,2023-09-01,2023-09-03,233.38146679646064
2515,950,16,2023-09-14,2023-09-15,78.70219056553628
2516,1051,89,2023-09-04,2023-09-07,461.5554372300848
2517,1626,1,2023-11-05,2023-11-04,14.223864353201005
2518,680,19,2023-02-07,2023-02-06,415.3673610788766
2519,2283,19,2023-04-10,2023-04-11,340.8164840357827
2520,4005,28,2023-12-14,2023-12-13,180.91139109463313
2521,3961,89,2023-12-06,2023-12-08,492.8732505450325
2522,770,97,2023-11-13,2023-11-15,467.99103184753403
2523,4749,75,2023-11-20,2023-11-22,63.084850269087546
2524,2989,91,2023-11-09,2023-11-11,181.4348333941516
2525,3267,52,2023-08-22,2023-08-24,155.03785900726197
2526,4975,79,2023-12-15,2023-12-17,266.767438045146
2527,1922,25,2023-05-28,2023-05-29,17.878108237371183
2528,3004,20,2023-03-24,2023-03-25,473.03844956920096
2529,3112,88,2023-12-31,2024-01-01,106.17556491764145
2530,3760,80,2023-04-13,2023-04-13,72.32022323099075
2531,723,75,2023-02-08,2023-02-09,129.49985096004917
2532,109,59,2023-01-11,2023-01-12,349.7069291726635
2533,3918,86,2023-05-05,2023-05-07,34.53373457125488
2534,935,43,2023-09-10,2023-09-13,66.00180410207695
2535,2694,5,2023-12-26,2023-12-25,31.48954729682928
2536,3252,91,2023-03-19,2023-03-21,14.367546774876843
2537,4129,5,2023-03-10,2023-03-12,180.83803888154978
2538,4685,92,2023-04-17,2023-04-18,423.9007899141007
2539,2755,77,2023-08-22,2023-08-25,460.0717856616261
2540,1666,29,2023-06-13,2023-06-14,258.724046611733
2541,1696,46,2023-09-09,2023-09-08,304.0602722136424
2542,884,37,2023-10-20,2023-10-22,241.27689666573585
2543,748,33,2023-07-16,2023-07-16,485.4466035899579
2544,4140,53,2023-11-21,2023-11-23,428.00124815836006
2545,1967,20,2023-01-12,2023-01-12,54.893430186670344
2546,4054,89,2023-03-13,2023-03-15,217.4084830938645
2547,1199,100,2023-09-23,2023-09-23,162.08519229661104
2548,4414,43,2023-05-16,2023-05-19,451.80443928806955
2549,4081,86,2023-03-07,2023-03-08,11.280724550074835
2550,282,89,2023-12-12,2023-12-12,20.187647548251803
2551,3205,86,2023-01-26,2023-01-25,159.0551626429293
2552,3089,3,2023-06-13,2023-06-12,298.72185358258326
2553,4584,99,2023-06-23,2023-06-24,112.15103040420813
2554,1174,64,2023-02-28,2023-03-02,477.63565800587963
2555,1663,94,2023-01-30,2023-01-30,494.29245930083965
2556,2624,54,2023-12-02,2023-12-02,196.88081639374505
2557,1645,2,2023-02-15,2023-02-14,37.8635675010616
2558,309,76,2023-01-27,2023-01-30,412.17014440627725
2559,4823,31,2023-02-03,2023-02-06,227.2499654837709
2560,934,94,2023-01-02,2023-01-03,428.26787422400224
2561,4356,6,2023-03-30,2023-04-02,325.4116253657239
2562,1890,43,2023-12-24,2023-12-25,41.58979039043502
2563,4455,77,2023-04-03,2023-04-06,344.6419795958731
2564,1886,7,2023-05-15,2023-05-15,320.34503912408604
2565,3418,55,2023-02-15,2023-02-15,387.45406988685755
2566,3227,22,2023-10-01,2023-09-30,260.80402006615793
2567,675,18,2023-03-12,2023-03-14,264.7572767192283
2568,2858,98,2023-10-20,2023-10-21,392.10680138202997
2569,2101,99,2023-08-23,2023-08-22,437.1893201043194
2570,1805,10,2023-02-15,2023-02-14,489.9443023721668
2571,4494,28,2023-12-12,2023-12-12,14.099826830542034
2572,3545,64,2023-04-14,2023-04-17,229.4536523757845
2573,4128,38,2023-03-13,2023-03-12,283.2727797807714
2574,1023,96,2023-06-07,2023-06-07,336.960328794073
2575,4968,30,2023-08-31,2023-09-02,369.38880334140384
2576,2917,83,2023-01-15,2023-01-14,208.71266289073444
2577,3980,55,2023-09-03,2023-09-02,259.45268476506624
2578,3922,51,2023-03-06,2023-03-09,275.9194800044653
2579,1776,53,2023-05-01,2023-05-03,276.9260039010842
2580,2929,4,2023-02-14,2023-02-16,440.7579379544336
2581,1323,59,2023-07-25,2023-07-25,300.1410235305763
2582,1508,55,2023-08-10,2023-08-12,227.48808057765947
2583,4218,2,2023-10-19,2023-10-19,229.29766904827108
2584,3253,11,2023-07-22,2023-07-23,92.8139580172154
2585,4509,83,2023-11-05,2023-11-08,484.05341571946536
2586,6,60,2023-05-30,2023-06-02,296.0286998637048
2587,2605,73,2023-10-02,2023-10-01,76.43373912941537
2588,2797,80,2023-09-02,2023-09-04,237.77805994915977
2589,3554,42,2023-11-05,2023-11-07,196.28914360127632
2590,205,71,2023-04-07,2023-04-10,190.9851804390555
2591,4360,4,2023-06-12,2023-06-11,462.89606254917027
2592,2384,16,2023-08-14,2023-08-13,447.0513945381345
2593,3175,43,2023-09-05,2023-09-08,295.5290460016637
2594,4684,9,2023-03-13,2023-03-16,479.0604069457387
2595,2888,51,2023-06-29,2023-06-28,271.84776634804643
2596,3616,11,2023-11-28,2023-11-27,422.3416220301974
2597,2527,68,2023-08-08,2023-08-07,37.48040726623203
2598,2958,100,2023-01-23,2023-01-22,362.0156670786428
2599,1505,34,2023-05-19,2023-05-22,354.962942994479
2600,1483,67,2023-08-17,2023-08-20,419.2826220810925
2601,4025,45,2023-11-24,2023-11-26,496.28483775553735
2602,1909,83,2023-01-09,2023-01-09,298.92879162823186
2603,148,16,2023-02-22,2023-02-22,176.54874705131235
2604,109,9,2023-11-26,2023-11-29,201.79826333709397
2605,296,64,2023-05-21,2023-05-21,290.0941251931734
2606,189,52,2023-12-05,2023-12-08,178.86847930494756
2607,1485,21,2023-04-27,2023-04-27,209.95641139385677
2608,1728,16,2023-11-21,2023-11-24,17.681872609082397
2609,1378,6,2023-01-07,2023-01-09,323.079939453506
2610,163,18,2023-05-14,2023-05-14,453.3022802963734
2611,3470,18,2023-05-13,2023-05-16,231.10383159000588
2612,1960,61,2023-11-22,2023-11-23,497.1297387197053
2613,2676,64,2023-12-20,2023-12-19,405.3122116221523
2614,2270,40,2023-07-20,2023-07-23,190.06451078975803
2615,3343,87,2023-09-11,2023-09-12,34.35285264981492
2616,3117,70,2023-09-10,2023-09-10,187.32463625454307
2617,2490,33,2023-07-10,2023-07-10,134.64910486228848
2618,538,36,2023-07-14,2023-07-16,449.1984888091445
2619,4395,85,2023-08-03,2023-08-04,464.4644461442472
2620,4212,26,2023-12-08,2023-12-09,258.27149426316157
2621,2431,72,2023-04-28,2023-04-29,330.90792728994774
2622,3515,81,2023-03-23,2023-03-25,417.74124847588297
2623,1769,56,2023-07-20,2023-07-21,263.616746987872
2624,1969,20,2023-01-16,2023-01-18,241.6535108447828
2625,4297,61,2023-01-03,2023-01-06,451.53514443624334
2626,2382,32,2023-03-23,2023-03-25,388.0122251365268
2627,4998,72,2023-04-22,2023-04-23,157.37535848832854
2628,3528,77,2023-12-20,2023-12-21,434.59508793376574
2629,260,46,2023-01-13,2023-01-14,166.3723611225026
2630,489,47,2023-01-17,2023-01-20,95.68554588173116
2631,2205,52,2023-08-26,2023-08-26,369.0800161893558
2632,68,7,2023-08-23,2023-08-23,147.3783967970722
2633,4944,98,2023-04-11,2023-04-14,32.3824183009718
2634,3830,58,2023-04-27,2023-04-29,454.4228767567907
2635,4836,41,2023-05-19,2023-05-20,336.8076099317823
2636,40,31,2023-10-15,2023-10-14,41.0834634053555
2637,1129,43,2023-10-14,2023-10-15,63.86995504520983
2638,315,87,2023-03-09,2023-03-08,156.94971260654935
2639,2814,3,2023-12-03,2023-12-03,480.1165081228332
2640,772,40,2023-04-18,2023-04-19,121.21816280120602
2641,531,18,2023-08-26,2023-08-29,139.76339554914503
2642,1905,29,2023-09-09,2023-09-12,430.6515225611144
2643,2709,25,2023-02-10,2023-02-09,64.72091197740849
2644,1958,85,2023-06-30,2023-07-03,24.304322262390663
2645,1367,52,2023-07-03,2023-07-03,443.61044440979026
2646,2165,20,2023-10-10,2023-10-12,421.84145980377167
2647,3116,24,2023-12-08,2023-12-09,64.39465432637445
2648,419,68,2023-07-06,2023-07-08,119.48778092100885
2649,1577,71,2023-12-13,2023-12-14,180.79518134409372
2650,2804,11,2023-05-13,2023-05-15,488.63157771586714
2651,4945,81,2023-02-11,2023-02-14,123.75365248954056
2652,769,11,2023-09-02,2023-09-03,178.56981475733735
2653,2929,41,2023-12-17,2023-12-17,347.432505654843
2654,257,98,2023-08-02,2023-08-02,242.21408815215318
2655,4455,14,2023-08-01,2023-08-03,107.90020816960077
2656,3624,33,2023-07-17,2023-07-16,498.8668725884415
2657,1151,12,2023-12-08,2023-12-09,416.92311490370014
2658,3069,55,2023-03-27,2023-03-29,136.0907797713234
2659,832,23,2023-08-06,2023-08-05,261.710778073921
2660,4307,16,2023-09-19,2023-09-21,202.20494000832764
2661,116,76,2023-11-15,2023-11-14,217.70925372689788
2662,1918,11,2023-11-05,2023-11-07,127.844479530208
2663,1925,80,2023-11-03,2023-11-04,475.4119849662429
2664,3571,96,2023-09-10,2023-09-09,162.27468605665524
2665,267,92,2023-06-18,2023-06-21,412.5379645763693
2666,4423,19,2023-03-06,2023-03-08,225.94947100807997
2667,819,23,2023-04-21,2023-04-22,393.00586463722846
2668,4351,72,2023-09-29,2023-09-28,161.2024695129699
2669,2820,12,2023-12-03,2023-12-04,328.6043173417768
2670,469,19,2023-07-09,2023-07-12,409.79597589912174
2671,3283,39,2023-07-07,2023-07-06,430.9202964079807
2672,1186,71,2023-03-31,2023-03-31,62.462814529948545
2673,2092,17,2023-08-30,2023-08-31,385.8832430230965
2674,3618,49,2023-08-27,2023-08-27,307.12547971845123
2675,524,15,2023-06-19,2023-06-20,299.33033713622837
2676,2337,81,2023-05-13,2023-05-13,448.6970591670992
2677,4271,91,2023-04-14,2023-04-15,131.8784810869435
2678,3052,29,2023-02-13,2023-02-12,345.98123192828314
2679,1285,86,2023-10-27,2023-10-29,246.98562307778104
2680,879,42,2023-01-09,2023-01-11,82.06791583319577
2681,4789,15,2023-12-11,2023-12-13,306.42875494054294
2682,3194,44,2023-02-02,2023-02-04,114.67843942377131
2683,1325,66,2023-02-27,2023-03-01,79.21474744231317
2684,684,96,2023-01-28,2023-01-31,249.69417700177522
2685,1275,21,2023-02-20,2023-02-23,279.4730055379193
2686,3253,73,2023-02-08,2023-02-09,226.90025573028086
2687,3773,56,2023-09-05,2023-09-04,388.7092665820081
2688,2941,18,2023-10-17,2023-10-20,344.3978750042486
2689,3993,1,2023-08-15,2023-08-16,179.66597748336864
2690,4874,95,2023-11-13,2023-11-12,192.84845287397866
2691,1610,8,2023-05-11,2023-05-12,165.72005081957602
2692,85,23,2023-01-04,2023-01-04,390.2957281964939
2693,3091,96,2023-09-24,2023-09-24,284.626048596501
2694,4547,79,2023-01-18,2023-01-18,374.94028874236875
2695,2537,82,2023-06-27,2023-06-26,93.34949308096031
2696,2591,65,2023-07-24,2023-07-26,383.0038985932946
2697,387,31,2023-11-29,2023-11-28,143.37830099589615
2698,4953,100,2023-04-16,2023-04-17,209.96260341684226
2699,3763,87,2023-06-28,2023-06-29,316.4625306704314
2700,4395,92,2023-03-16,2023-03-16,396.51576241658944
2701,4438,65,2023-02-19,2023-02-18,47.00331803743725
2702,1996,71,2023-12-07,2023-12-07,228.7395353953268
2703,588,7,2023-06-10,2023-06-09,129.40534405289532
2704,2301,49,2023-01-31,2023-01-30,277.29111077001056
2705,1309,20,2023-01-02,2023-01-01,125.16049036647692
2706,4481,22,2023-07-05,2023-07-05,95.16818408256673
2707,4508,95,2023-04-11,2023-04-10,441.9270833477962
2708,3169,67,2023-03-04,2023-03-06,118.90917497511651
2709,75,31,2023-10-03,2023-10-06,341.60103900064945
2710,705,84,2023-12-26,2023-12-28,495.2750059240399
2711,3117,77,2023-01-07,2023-01-09,377.0522258433517
2712,4854,91,2023-06-06,2023-06-08,219.92123086936726
2713,1509,6,2023-01-22,2023-01-21,183.25821171258957
2714,662,33,2023-12-24,2023-12-23,392.466230576288
2715,3883,2,2023-08-22,2023-08-21,222.51378713777402
2716,2204,72,2023-07-06,2023-07-05,399.28336821916145
2717,4368,78,2023-06-14,2023-06-13,98.34864598645922
2718,3759,1,2023-09-28,2023-09-29,49.65421791915915
2719,903,100,2023-10-27,2023-10-26,314.88573200827375
2720,2490,47,2023-05-13,2023-05-14,215.95470873042103
2721,3872,19,2023-11-12,2023-11-14,178.61740094297713
2722,3191,15,2023-11-04,2023-11-04,232.22456790220133
2723,4084,11,2023-05-01,2023-05-03,228.61214332161217
2724,953,89,2023-12-12,2023-12-15,255.23320632788617
2725,1159,55,2023-05-04,2023-05-07,183.6439472912854
2726,873,18,2023-07-25,2023-07-27,462.596638727315
2727,3610,70,2023-04-23,2023-04-22,192.40508882771167
2728,4051,27,2023-08-23,2023-08-22,105.84261981241845
2729,4299,62,2023-05-27,2023-05-26,91.27789972294065
2730,1146,28,2023-12-18,2023-12-19,336.93626632230405
2731,564,39,2023-06-02,2023-06-04,444.0157140554412
2732,1442,64,2023-08-06,2023-08-06,366.48540509508587
2733,7,38,2023-12-15,2023-12-14,45.093004589622026
2734,3745,54,2023-02-19,2023-02-20,95.31673667462641
2735,838,48,2023-04-06,2023-04-07,260.5657605164831
2736,924,77,2023-07-23,2023-07-26,371.1897629241207
2737,1698,54,2023-05-15,2023-05-17,23.334445971565447
2738,2051,50,2023-06-10,2023-06-12,273.9374368541622
2739,4632,50,2023-10-31,2023-11-03,452.17308936035454
2740,179,28,2023-07-13,2023-07-16,283.77901287310385
2741,1896,1,2023-01-15,2023-01-16,275.2290122788084
2742,3985,88,2023-11-05,2023-11-05,206.76663381739618
2743,1860,89,2023-02-10,2023-02-11,292.5600374341719
2744,1484,96,2023-03-16,2023-03-19,65.671253234499
2745,1374,62,2023-01-30,2023-02-01,171.61697151640024
2746,1828,36,2023-02-02,2023-02-01,454.8429912289156
2747,409,49,2023-12-18,2023-12-18,293.71461671704077
2748,672,70,2023-08-20,2023-08-20,72.85841339562728
2749,1286,36,2023-09-03,2023-09-02,264.11100435528135
2750,168,12,2023-10-02,2023-10-01,228.711513886574
2751,4780,99,2023-07-25,2023-07-24,425.5113348023433
2752,3936,43,2023-12-13,2023-12-15,267.6519382766095
2753,4266,84,2023-05-10,2023-05-13,243.7615122515791
2754,2334,75,2023-11-11,2023-11-13,315.8982418040264
2755,466,41,2023-03-24,2023-03-24,62.163224743775515
2756,1018,15,2023-05-23,2023-05-26,428.29698041466844
2757,2751,54,2023-07-02,2023-07-05,371.5069893487632
2758,4530,80,2023-10-01,2023-09-30,497.50143573312494
2759,78,56,2023-02-09,2023-02-11,113.51706564130524
2760,2568,53,2023-05-05,2023-05-04,496.6451787940261
2761,1640,13,2023-03-28,2023-03-31,235.88919453862468
2762,3003,46,2023-08-18,2023-08-18,374.9747445784485
2763,3395,14,2023-08-03,2023-08-06,159.4932638728111
2764,3363,28,2023-09-07,2023-09-10,258.48712008301163
2765,727,74,2023-04-19,2023-04-22,427.9433445481459
2766,4834,83,2023-10-25,2023-10-28,36.24046401725924
2767,4346,22,2023-12-24,2023-12-23,65.77603842443824
2768,1698,83,2023-01-07,2023-01-09,47.66127168200118
2769,4045,45,2023-04-07,2023-04-07,66.31044254167793
2770,1818,89,2023-04-10,2023-04-12,461.2523700226979
2771,1984,10,2023-08-29,2023-09-01,431.8815875662331
2772,2699,35,2023-10-24,2023-10-23,379.61335827010504
2773,372,40,2023-12-19,2023-12-22,419.04896883352353
